week,Sub-Category,Region,units,sales,discount,profit,n_orders,unit_price,unit_cost,units_lag1,units_lag2,units_lag4,units_roll4_mean,units_roll4_std,week_of_year,month,quarter,reorder_point,inventory_level,order_quantity
2016-01-11,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0
2016-01-18,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0
2016-01-25,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0
2016-02-01,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,5,2,1,0.0,0.0,0.0
2016-02-08,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,6,2,1,0.0,0.0,0.0
2016-02-15,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,7,2,1,0.0,0.0,0.0
2016-02-22,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,8,2,1,0.0,0.0,0.0
2016-02-29,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,9,2,1,0.0,0.0,0.0
2016-03-07,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,10,3,1,0.0,0.0,0.0
2016-03-14,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,11,3,1,0.0,0.0,0.0
2016-03-21,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,12,3,1,0.0,0.0,0.0
2016-03-28,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,13,3,1,0.0,0.0,0.0
2016-04-04,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.88,1.222,0.0,0.0,0.0,0.0,0.0,14,4,2,0.0,0.0,0.0
2016-04-11,Fasteners,East,12.0,24.44,0.20000000000000004,2.1091,2.0,2.026666666666667,1.7130333333333334,0.0,0.0,0.0,0.0,0.0,15,4,2,0.0,0.0,0.0
2016-04-18,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.026666666666667,1.7130333333333334,12.0,0.0,0.0,3.0,6.0,16,4,2,20.0,9.0,0.0
2016-04-25,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.026666666666667,1.7130333333333334,0.0,12.0,0.0,3.0,6.0,17,4,2,20.0,9.0,0.0
2016-05-02,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.026666666666667,1.7130333333333334,0.0,0.0,0.0,3.0,6.0,18,5,2,20.0,9.0,0.0
2016-05-09,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.026666666666667,1.7130333333333334,0.0,0.0,12.0,3.0,6.0,19,5,2,20.0,9.0,0.0
2016-05-16,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.026666666666667,1.7130333333333334,0.0,0.0,0.0,0.0,0.0,20,5,2,0.0,0.0,0.0
2016-05-23,Fasteners,East,5.0,8.04,0.2,2.9145,1.0,1.6079999999999999,1.0250999999999997,0.0,0.0,0.0,0.0,0.0,21,5,2,0.0,0.0,0.0
2016-05-30,Fasteners,East,6.0,7.56,0.0,0.3024,1.0,1.26,1.2096,5.0,0.0,0.0,1.25,2.5,22,5,2,8.3,3.8,0.0
2016-06-06,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,6.0,5.0,0.0,2.75,3.2015621187164243,23,6,2,13.0,8.2,0.0
2016-06-13,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,0.0,6.0,0.0,2.75,3.2015621187164243,24,6,2,13.0,8.2,0.0
2016-06-20,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,0.0,0.0,5.0,2.75,3.2015621187164243,25,6,2,13.0,8.2,0.0
2016-06-27,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,0.0,0.0,6.0,1.5,3.0,26,6,2,10.0,4.5,0.0
2016-07-04,Fasteners,East,4.0,15.8,0.0,5.056,1.0,3.95,2.686,0.0,0.0,0.0,0.0,0.0,27,7,3,0.0,0.0,0.0
2016-07-11,Fasteners,East,4.0,11.52,0.0,5.4144,1.0,2.88,1.5264,4.0,0.0,0.0,1.0,2.0,28,7,3,6.7,3.0,0.0
2016-07-18,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.88,1.5264,4.0,4.0,0.0,2.0,2.309401076758503,29,7,3,9.4,6.0,0.0
2016-07-25,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.88,1.5264,0.0,4.0,0.0,2.0,2.309401076758503,30,7,3,9.4,6.0,0.0
2016-08-01,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.88,1.5264,0.0,0.0,4.0,2.0,2.309401076758503,31,8,3,9.4,6.0,0.0
2016-08-08,Fasteners,East,3.0,10.65,0.0,5.0055,1.0,3.5500000000000003,1.8815000000000002,0.0,0.0,4.0,1.0,2.0,32,8,3,6.7,3.0,0.0
2016-08-15,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5500000000000003,1.8815000000000002,3.0,0.0,0.0,0.75,1.5,33,8,3,5.0,2.2,0.0
2016-08-22,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5500000000000003,1.8815000000000002,0.0,3.0,0.0,0.75,1.5,34,8,3,5.0,2.2,0.0
2016-08-29,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5500000000000003,1.8815000000000002,0.0,0.0,0.0,0.75,1.5,35,8,3,5.0,2.2,0.0
2016-09-05,Fasteners,East,4.0,7.24,0.0,2.3892,1.0,1.81,1.2127,0.0,0.0,3.0,0.75,1.5,36,9,3,5.0,2.2,0.0
2016-09-12,Fasteners,East,1.0,1.24,0.0,0.5828,1.0,1.24,0.6572,4.0,0.0,0.0,1.0,2.0,37,9,3,6.7,3.0,0.0
2016-09-19,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.24,0.6572,1.0,4.0,0.0,1.25,1.8929694486000912,38,9,3,6.9,3.8,0.0
2016-09-26,Fasteners,East,3.0,34.44,0.0,16.1868,1.0,11.479999999999999,6.084399999999999,0.0,1.0,0.0,1.25,1.8929694486000912,39,9,3,6.9,3.8,0.0
2016-10-03,Fasteners,East,0.0,0.0,0.0,0.0,0.0,11.479999999999999,6.084399999999999,3.0,0.0,4.0,2.0,1.8257418583505538,40,10,4,8.3,6.0,0.0
2016-10-10,Fasteners,East,0.0,0.0,0.0,0.0,0.0,11.479999999999999,6.084399999999999,0.0,3.0,1.0,1.0,1.4142135623730951,41,10,4,5.3,3.0,0.0
2016-10-17,Fasteners,East,0.0,0.0,0.0,0.0,0.0,11.479999999999999,6.084399999999999,0.0,0.0,0.0,0.75,1.5,42,10,4,5.0,2.2,0.0
2016-10-24,Fasteners,East,0.0,0.0,0.0,0.0,0.0,11.479999999999999,6.084399999999999,0.0,0.0,3.0,0.75,1.5,43,10,4,5.0,2.2,0.0
2016-10-31,Fasteners,East,2.0,3.168,0.2,-0.7128,1.0,1.584,1.9404000000000001,0.0,0.0,0.0,0.0,0.0,44,10,4,0.0,0.0,0.0
2016-11-07,Fasteners,East,7.0,26.18,0.0,0.5236,1.0,3.7399999999999998,3.6652,2.0,0.0,0.0,0.5,1.0,45,11,4,3.3,1.5,0.0
2016-11-14,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.7399999999999998,3.6652,7.0,2.0,0.0,2.25,3.304037933599835,46,11,4,12.2,6.8,0.0
2016-11-21,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.7399999999999998,3.6652,0.0,7.0,0.0,2.25,3.304037933599835,47,11,4,12.2,6.8,0.0
2016-11-28,Fasteners,East,9.0,13.591999999999999,0.2,-1.8174000000000001,2.0,1.508,1.5371,0.0,0.0,2.0,2.25,3.304037933599835,48,11,4,12.2,6.8,0.0
2016-12-05,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.508,1.5371,9.0,0.0,7.0,4.0,4.69041575982343,49,12,4,18.9,12.0,0.0
2016-12-12,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.508,1.5371,0.0,9.0,0.0,2.25,4.5,50,12,4,15.0,6.8,0.0
2016-12-19,Fasteners,East,2.0,5.584,0.2,1.8148,1.0,2.792,1.8845999999999998,0.0,0.0,0.0,2.25,4.5,51,12,4,15.0,6.8,0.0
2016-12-26,Fasteners,East,5.0,22.2,0.0,10.434,1.0,4.4399999999999995,2.3532,2.0,0.0,9.0,2.75,4.272001872658765,52,12,4,15.5,8.2,0.0
2017-01-02,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.4399999999999995,2.3532,5.0,2.0,0.0,1.75,2.362907813126304,1,1,1,9.0,5.2,0.0
2017-01-09,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.4399999999999995,2.3532,0.0,5.0,0.0,1.75,2.362907813126304,2,1,1,9.0,5.2,0.0
2017-01-16,Fasteners,East,6.0,7.56,0.0,0.3024,1.0,1.26,1.2096,0.0,0.0,2.0,1.75,2.362907813126304,3,1,1,9.0,5.2,0.0
2017-01-23,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,6.0,0.0,5.0,2.75,3.2015621187164243,4,1,1,13.0,8.2,0.0
2017-01-30,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,0.0,6.0,0.0,1.5,3.0,5,1,1,10.0,4.5,0.0
2017-02-06,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.26,1.2096,0.0,0.0,0.0,1.5,3.0,6,2,1,10.0,4.5,0.0
2017-02-13,Fasteners,East,4.0,8.72,0.0,3.5752,1.0,2.18,1.2862,0.0,0.0,6.0,1.5,3.0,7,2,1,10.0,4.5,0.0
2017-02-20,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.18,1.2862,4.0,0.0,0.0,1.0,2.0,8,2,1,6.7,3.0,0.0
2017-02-27,Fasteners,East,6.0,36.48,0.0,18.24,1.0,6.079999999999999,3.0399999999999996,0.0,4.0,0.0,1.0,2.0,9,2,1,6.7,3.0,0.0
2017-03-06,Fasteners,East,2.0,5.984,0.2,-1.3464,1.0,2.992,3.6652,6.0,0.0,0.0,2.5,3.0,10,3,1,12.0,7.5,0.0
2017-03-13,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,2.0,6.0,4.0,3.0,2.5819888974716108,11,3,1,12.0,9.0,0.0
2017-03-20,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,0.0,2.0,0.0,2.0,2.82842712474619,12,3,1,10.6,6.0,0.0
2017-03-27,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,0.0,0.0,6.0,2.0,2.82842712474619,13,3,1,10.6,6.0,0.0
2017-04-03,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,0.0,0.0,2.0,0.5,0.9999999999999996,14,4,2,3.3,1.5,0.0
2017-04-10,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,0.0,0.0,0.0,0.0,0.0,15,4,2,0.0,0.0,0.0
2017-04-17,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,0.0,0.0,0.0,0.0,0.0,16,4,2,0.0,0.0,0.0
2017-04-24,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.992,3.6652,0.0,0.0,0.0,0.0,0.0,17,4,2,0.0,0.0,0.0
2017-05-01,Fasteners,East,2.0,7.216,0.2,1.7138,1.0,3.608,2.7511,0.0,0.0,0.0,0.0,0.0,18,5,2,0.0,0.0,0.0
2017-05-08,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.608,2.7511,2.0,0.0,0.0,0.5,1.0,19,5,2,3.3,1.5,0.0
2017-05-15,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.608,2.7511,0.0,2.0,0.0,0.5,1.0,20,5,2,3.3,1.5,0.0
2017-05-22,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.608,2.7511,0.0,0.0,0.0,0.5,1.0,21,5,2,3.3,1.5,0.0
2017-05-29,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.608,2.7511,0.0,0.0,2.0,0.5,1.0,22,5,2,3.3,1.5,0.0
2017-06-05,Fasteners,East,6.0,9.648,0.2,3.4974,1.0,1.6079999999999999,1.0251,0.0,0.0,0.0,0.0,0.0,23,6,2,0.0,0.0,0.0
2017-06-12,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.6079999999999999,1.0251,6.0,0.0,0.0,1.5,3.0,24,6,2,10.0,4.5,0.0
2017-06-19,Fasteners,East,2.0,3.96,0.0,1.4652,1.0,1.98,1.2473999999999998,0.0,6.0,0.0,1.5,3.0,25,6,2,10.0,4.5,0.0
2017-06-26,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.98,1.2473999999999998,2.0,0.0,0.0,2.0,2.8284271247461903,26,6,2,10.6,6.0,0.0
2017-07-03,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.98,1.2473999999999998,0.0,2.0,6.0,2.0,2.8284271247461903,27,7,3,10.6,6.0,0.0
2017-07-10,Fasteners,East,16.0,43.68,0.0,20.2188,2.0,2.6500000000000004,1.4173,0.0,0.0,0.0,0.5,1.0000000000000002,28,7,3,3.3,1.5,0.0
2017-07-17,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,1.4173,16.0,0.0,2.0,4.5,7.724420150837645,29,7,3,27.0,13.5,0.0
2017-07-24,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,1.4173,0.0,16.0,0.0,4.0,8.0,30,7,3,26.7,12.0,0.0
2017-07-31,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,1.4173,0.0,0.0,0.0,4.0,8.0,31,7,3,26.7,12.0,0.0
2017-08-07,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,1.4173,0.0,0.0,16.0,4.0,8.0,32,8,3,26.7,12.0,0.0
2017-08-14,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,1.4173,0.0,0.0,0.0,0.0,0.0,33,8,3,0.0,0.0,0.0
2017-08-21,Fasteners,East,4.0,11.68,0.0,5.256,1.0,2.92,1.6059999999999999,0.0,0.0,0.0,0.0,0.0,34,8,3,0.0,0.0,0.0
2017-08-28,Fasteners,East,14.0,27.272,0.2,3.0422000000000002,2.0,1.948,1.7306999999999997,4.0,0.0,0.0,1.0,2.0,35,8,3,6.7,3.0,0.0
2017-09-04,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,14.0,4.0,0.0,4.5,6.60807586719967,36,9,3,24.4,13.5,0.0
2017-09-11,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,0.0,14.0,0.0,4.5,6.60807586719967,37,9,3,24.4,13.5,0.0
2017-09-18,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,0.0,0.0,4.0,4.5,6.60807586719967,38,9,3,24.4,13.5,0.0
2017-09-25,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,0.0,0.0,14.0,3.5,7.0,39,9,3,23.3,10.5,0.0
2017-10-02,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,0.0,0.0,0.0,0.0,0.0,40,10,4,0.0,0.0,0.0
2017-10-09,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,0.0,0.0,0.0,0.0,0.0,41,10,4,0.0,0.0,0.0
2017-10-16,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.948,1.7306999999999997,0.0,0.0,0.0,0.0,0.0,42,10,4,0.0,0.0,0.0
2017-10-23,Fasteners,East,7.0,40.67,0.0,12.6077,1.0,5.8100000000000005,4.0089,0.0,0.0,0.0,0.0,0.0,43,10,4,0.0,0.0,0.0
2017-10-30,Fasteners,East,0.0,0.0,0.0,0.0,0.0,5.8100000000000005,4.0089,7.0,0.0,0.0,1.75,3.5,44,10,4,11.7,5.2,0.0
2017-11-06,Fasteners,East,10.0,31.712,0.1,5.7436,2.0,3.266,2.7748999999999997,0.0,7.0,0.0,1.75,3.5,45,11,4,11.7,5.2,0.0
2017-11-13,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.266,2.7748999999999997,10.0,0.0,0.0,4.25,5.057996968497839,46,11,4,20.3,12.8,0.0
2017-11-20,Fasteners,East,15.0,39.312,0.20000000000000004,10.6544,3.0,2.4533333333333336,1.7992,0.0,10.0,7.0,4.25,5.057996968497839,47,11,4,20.3,12.8,0.0
2017-11-27,Fasteners,East,8.0,12.672,0.2,2.6928,1.0,1.584,1.2474,15.0,0.0,0.0,6.25,7.5,48,11,4,30.0,18.8,0.0
2017-12-04,Fasteners,East,0.0,0.0,0.0,0.0,0.0,1.584,1.2474,8.0,15.0,10.0,8.25,6.238322424070967,49,12,4,31.1,24.8,0.0
2017-12-11,Fasteners,East,15.0,40.42,0.0,18.585,3.0,2.5333333333333337,1.3501333333333332,0.0,8.0,0.0,5.75,7.22841614740048,50,12,4,28.4,17.2,0.0
2017-12-18,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.5333333333333337,1.3501333333333332,15.0,0.0,15.0,9.5,7.14142842854285,51,12,4,35.7,28.5,0.0
2017-12-25,Fasteners,East,6.0,17.184,0.2,6.2292,1.0,2.8640000000000003,1.8258000000000003,0.0,15.0,8.0,5.75,7.22841614740048,52,12,4,28.4,17.2,0.0
2018-01-01,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.8640000000000003,1.8258000000000003,6.0,0.0,0.0,5.25,7.088723439378913,1,1,1,27.0,15.8,0.0
2018-01-08,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.8640000000000003,1.8258000000000003,0.0,6.0,15.0,5.25,7.088723439378913,2,1,1,27.0,15.8,0.0
2018-01-15,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.8640000000000003,1.8258000000000003,0.0,0.0,0.0,1.5,3.0,3,1,1,10.0,4.5,0.0
2018-01-22,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.8640000000000003,1.8258000000000003,0.0,0.0,6.0,1.5,3.0,4,1,1,10.0,4.5,0.0
2018-01-29,Fasteners,East,9.0,21.456,0.2,6.9732,1.0,2.384,1.6092,0.0,0.0,0.0,0.0,0.0,5,1,1,0.0,0.0,0.0
2018-02-05,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,9.0,0.0,0.0,2.25,4.5,6,2,1,15.0,6.8,0.0
2018-02-12,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,9.0,0.0,2.25,4.5,7,2,1,15.0,6.8,0.0
2018-02-19,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,0.0,2.25,4.5,8,2,1,15.0,6.8,0.0
2018-02-26,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,9.0,2.25,4.5,9,2,1,15.0,6.8,0.0
2018-03-05,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,0.0,0.0,0.0,10,3,1,0.0,0.0,0.0
2018-03-12,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,0.0,0.0,0.0,11,3,1,0.0,0.0,0.0
2018-03-19,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,0.0,0.0,0.0,12,3,1,0.0,0.0,0.0
2018-03-26,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,0.0,0.0,0.0,13,3,1,0.0,0.0,0.0
2018-04-02,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.384,1.6092,0.0,0.0,0.0,0.0,0.0,14,4,2,0.0,0.0,0.0
2018-04-09,Fasteners,East,7.0,15.08,0.1,5.263,2.0,2.582,1.5187,0.0,0.0,0.0,0.0,0.0,15,4,2,0.0,0.0,0.0
2018-04-16,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.582,1.5187,7.0,0.0,0.0,1.75,3.5,16,4,2,11.7,5.2,0.0
2018-04-23,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.582,1.5187,0.0,7.0,0.0,1.75,3.5,17,4,2,11.7,5.2,0.0
2018-04-30,Fasteners,East,2.0,8.0,0.2,2.8,1.0,4.0,2.6,0.0,0.0,0.0,1.75,3.5,18,4,2,11.7,5.2,0.0
2018-05-07,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.0,2.6,2.0,0.0,7.0,2.25,3.304037933599835,19,5,2,12.2,6.8,0.0
2018-05-14,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.0,2.6,0.0,2.0,0.0,0.5,1.0000000000000002,20,5,2,3.3,1.5,0.0
2018-05-21,Fasteners,East,1.0,3.29,0.0,1.4805,1.0,3.29,1.8095,0.0,0.0,0.0,0.5,1.0000000000000002,21,5,2,3.3,1.5,0.0
2018-05-28,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.29,1.8095,1.0,0.0,2.0,0.75,0.9574271077563383,22,5,2,3.7,2.2,0.0
2018-06-04,Fasteners,East,3.0,14.13,0.0,0.7065,1.0,4.71,4.4745,0.0,1.0,0.0,0.25,0.5000000000000003,23,6,2,1.7,0.8,0.0
2018-06-11,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,3.0,0.0,0.0,1.0,1.4142135623730951,24,6,2,5.3,3.0,0.0
2018-06-18,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,3.0,1.0,1.0,1.4142135623730951,25,6,2,5.3,3.0,0.0
2018-06-25,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.75,1.5000000000000002,26,6,2,5.0,2.2,0.0
2018-07-02,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,3.0,0.75,1.5000000000000002,27,7,3,5.0,2.2,0.0
2018-07-09,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,28,7,3,0.0,0.0,0.0
2018-07-16,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,29,7,3,0.0,0.0,0.0
2018-07-23,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,30,7,3,0.0,0.0,0.0
2018-07-30,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,31,7,3,0.0,0.0,0.0
2018-08-06,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,32,8,3,0.0,0.0,0.0
2018-08-13,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,33,8,3,0.0,0.0,0.0
2018-08-20,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,34,8,3,0.0,0.0,0.0
2018-08-27,Fasteners,East,0.0,0.0,0.0,0.0,0.0,4.71,4.4745,0.0,0.0,0.0,0.0,0.0,35,8,3,0.0,0.0,0.0
2018-09-03,Fasteners,East,6.0,14.82,0.0,6.9654,1.0,2.47,1.3091000000000002,0.0,0.0,0.0,0.0,0.0,36,9,3,0.0,0.0,0.0
2018-09-10,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.47,1.3091000000000002,6.0,0.0,0.0,1.5,3.0,37,9,3,10.0,4.5,0.0
2018-09-17,Fasteners,East,2.0,4.36,0.0,1.7876,1.0,2.18,1.2862,0.0,6.0,0.0,1.5,3.0,38,9,3,10.0,4.5,0.0
2018-09-24,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.18,1.2862,2.0,0.0,0.0,2.0,2.8284271247461903,39,9,3,10.6,6.0,0.0
2018-10-01,Fasteners,East,0.0,0.0,0.0,0.0,0.0,2.18,1.2862,0.0,2.0,6.0,2.0,2.8284271247461903,40,10,4,10.6,6.0,0.0
2018-10-08,Fasteners,East,5.0,17.9,0.0,8.771,1.0,3.5799999999999996,1.8257999999999996,0.0,0.0,0.0,0.5,1.0000000000000002,41,10,4,3.3,1.5,0.0
2018-10-15,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,5.0,0.0,2.0,1.75,2.362907813126304,42,10,4,9.0,5.2,0.0
2018-10-22,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,5.0,0.0,1.25,2.5,43,10,4,8.3,3.8,0.0
2018-10-29,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,0.0,0.0,1.25,2.5,44,10,4,8.3,3.8,0.0
2018-11-05,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,0.0,5.0,1.25,2.5,45,11,4,8.3,3.8,0.0
2018-11-12,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,0.0,0.0,0.0,0.0,46,11,4,0.0,0.0,0.0
2018-11-19,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,0.0,0.0,0.0,0.0,47,11,4,0.0,0.0,0.0
2018-11-26,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,0.0,0.0,0.0,0.0,48,11,4,0.0,0.0,0.0
2018-12-03,Fasteners,East,0.0,0.0,0.0,0.0,0.0,3.5799999999999996,1.8257999999999996,0.0,0.0,0.0,0.0,0.0,49,12,4,0.0,0.0,0.0
2018-12-10,Fasteners,East,9.0,23.82,0.0,10.279800000000002,2.0,2.5300000000000002,1.4935,0.0,0.0,0.0,0.0,0.0,50,12,4,0.0,0.0,0.0
2018-12-17,Fasteners,East,3.0,4.824,0.2,1.7487,1.0,1.6079999999999999,1.0251,9.0,0.0,0.0,2.25,4.5,51,12,4,15.0,6.8,0.0
2018-12-24,Fasteners,East,20.0,59.302,0.06666666666666667,22.1527,3.0,2.8413333333333335,1.6502999999999999,3.0,9.0,0.0,3.0,4.242640687119285,52,12,4,15.9,9.0,0.0
2015-02-02,Fasteners,South,0.0,0.0,0.0,0.0,0.0,7.78,7.7022,0.0,0.0,4.0,1.0,2.0,6,2,1,6.7,3.0,0.0
2015-02-09,Fasteners,South,0.0,0.0,0.0,0.0,0.0,7.78,7.7022,0.0,0.0,0.0,0.0,0.0,7,2,1,0.0,0.0,0.0
2015-02-16,Fasteners,South,0.0,0.0,0.0,0.0,0.0,7.78,7.7022,0.0,0.0,0.0,0.0,0.0,8,2,1,0.0,0.0,0.0
2015-02-23,Fasteners,South,0.0,0.0,0.0,0.0,0.0,7.78,7.7022,0.0,0.0,0.0,0.0,0.0,9,2,1,0.0,0.0,0.0
2015-03-02,Fasteners,South,0.0,0.0,0.0,0.0,0.0,7.78,7.7022,0.0,0.0,0.0,0.0,0.0,10,3,1,0.0,0.0,0.0
